Species	Global_Prevalence	Prevalence_URT	Prevalence_IRT	Prevalence_LRT	Prevalence_Nasal_Swab	Prevalence_Buccal_mucosa	Prevalence_Oral_swab	Prevalence_Saliva	Prevalence_Tongue_dorsum	Prevalence_Supraglottal	Prevalence_Sputum	Prevalence_BAL
s__Synergistes_jonesii	0.17	0.306748466257669	0	0	0	0	0	1.58730158730159	0	0	0	0
s__Clostridium_perfringens	0.17	0.245398773006135	0.138888888888889	0	3.7037037037037	0	0	0.952380952380952	0	0	0.515463917525773	0
s__Alistipes_indistinctus	0.068	0	0.277777777777778	0	0	0	0	0	0	0	0	0
s__Staphylococcus_arlettae	0.341	0.613496932515337	0	0	0	0.778967867575463	0.40650406504065	0.317460317460317	0	0	0	0
s__Aspergillus_fumigatus	0.068	0.122699386503067	0	0	7.40740740740741	0	0	0	0	0	0	0
s__Veillonella_caviae	0.75	0	3.05555555555556	0	0	0	0	0	5.26315789473684	0	0	0
s__Phocaeicola_SGB1898	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Dietzia_kunjamensis	0.204	0.368098159509202	0	0	0	0.292112950340798	0	0.952380952380952	0	0	0	0
s__Streptococcus_uberis	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Kingella_SGB9424	11.618	20.1840490797546	1.66666666666667	0	0	18.5004868549172	0	44.1269841269841	2.87081339712919	0	0	0
s__Ruminococcus_SGB4421	0.068	0.122699386503067	0	0	3.7037037037037	0	0.40650406504065	0	0	0	0	0
s__Clostridium_sp_AM49_4BH	0.102	0.0613496932515337	0.277777777777778	0	0	0.0973709834469328	0	0	0.478468899521531	0	0	0
s__GGB71292_SGB97395	11.823	21.2269938650307	0.138888888888889	0	0	19.7663096397274	26.0162601626016	25.0793650793651	0.239234449760766	0	0	0
s__Streptococcus_mutans	14.617	23.3742331288344	6.66666666666667	0	0	26.6796494644596	2.03252032520325	32.3809523809524	8.37320574162679	3.38983050847458	5.67010309278351	0
s__Streptococcus_henryi	0.102	0.184049079754601	0	0	0	0.292112950340798	0	0	0	0	0	0
s__GGB76090_SGB47247	0.102	0.184049079754601	0	0	0	0	0	0.952380952380952	0	0	0	0
s__Pantoea_septica	0.068	0.122699386503067	0	0	0	0.0973709834469328	0.40650406504065	0	0	0	0	0
s__Vibrio_metschnikovii	0.17	0.306748466257669	0	0	0	0.486854917234664	0	0	0	0	0	0
s__Anaerotignum_faecicola	0.068	0.0613496932515337	0.138888888888889	0	0	0.0973709834469328	0	0	0.239234449760766	0	0	0
s__Pediococcus_pentosaceus	0.102	0.184049079754601	0	0	0	0.292112950340798	0	0	0	0	0	0
s__Butyrivibrio_crossotus	0.239	0.245398773006135	0.416666666666667	0	0	0.389483933787731	0	0	0.717703349282297	0	0	0
s__Streptococcus_peroris	23.407	31.2269938650307	24.7222222222222	0	7.40740740740741	33.6903602726388	43.0894308943089	17.4603174603175	39.9521531100478	0	3.09278350515464	0
s__Olsenella_profusa	3.816	6.31901840490798	1.25	0	0	6.13437195715677	1.21951219512195	11.7460317460317	0	15.2542372881356	0	0
s__Phocaeicola_plebeius	2.896	4.29447852760736	2.08333333333333	0	7.40740740740741	0.876338851022395	21.5447154471545	1.9047619047619	3.11004784688995	0	0	0
s__Oscillibacter_sp_ER4	0.477	0.429447852760736	0.972222222222222	0	0	0.486854917234664	0.813008130081301	0	1.19617224880383	0	0	0
s__Clostridium_sp_AF20_17LB	0.068	0.122699386503067	0	0	3.7037037037037	0	0.40650406504065	0	0	0	0	0
s__Clostridium_sp_AF34_10BH	0.409	0.368098159509202	0.833333333333333	0	3.7037037037037	0.292112950340798	0.813008130081301	0	1.19617224880383	0	0	0
s__Kingella_SGB99952	12.095	21.5337423312883	0.555555555555556	0	0	21.3242453748783	1.6260162601626	40.6349206349206	0.956937799043062	0	0	0
s__Eikenella_exigua	3.271	5.52147239263804	0.833333333333333	0	0	5.45277507302824	0	10.7936507936508	1.43540669856459	0	0	0
s__Micrococcus_lylae	0.681	1.22699386503067	0	0	0	1.75267770204479	0	0.634920634920635	0	0	0	0
s__GGB72533_SGB99881	4.429	3.92638036809816	9.16666666666667	0	0	2.14216163583252	0	13.3333333333333	14.5933014354067	0	0	0
s__Odoribacter_laneus	0.102	0.0613496932515337	0.277777777777778	0	0	0.0973709834469328	0	0	0.478468899521531	0	0	0
s__Moraxella_porci	0.239	0.429447852760736	0	0	0	0.486854917234664	0	0.634920634920635	0	0	0	0
s__Megasphaera_SGB5861	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Bacteroides_pyogenes	0.136	0.184049079754601	0.138888888888889	0	0	0.0973709834469328	0	0.634920634920635	0	1.69491525423729	0	0
s__Schaalia_georgiae	10.324	18.159509202454	0.972222222222222	0	0	17.9162609542356	0.813008130081301	34.9206349206349	1.67464114832536	0	0	0
s__Dermacoccus_abyssi	0.17	0.306748466257669	0	0	0	0.486854917234664	0	0	0	0	0	0
s__Anaerococcus_nagyae	0.102	0.0613496932515337	0.277777777777778	0	0	0.0973709834469328	0	0	0	3.38983050847458	0	0
s__Olsenella_SGB72635	0.17	0.306748466257669	0	0	0	0.194741966893866	0	0.952380952380952	0	0	0	0
s__Micrococcus_flavus	3.135	5.6441717791411	0	0	0	7.20545277507303	0	5.71428571428571	0	0	0	0
s__Pantoea_dispersa	0.239	0.429447852760736	0	0	0	0.584225900681597	0	0.317460317460317	0	0	0	0
s__Megasphaera_elsdenii	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Phocaeicola_coprocola	0.954	1.59509202453988	0.277777777777778	0	0	0.0973709834469328	8.94308943089431	0.952380952380952	0.239234449760766	0	0	0
s__Ruminococcus_sp_AF41_9	0.068	0.0613496932515337	0.138888888888889	0	3.7037037037037	0	0	0	0	0	0.515463917525773	0
s__GGB72444_SGB99641	2.828	4.29447852760736	1.80555555555556	0	0	4.67380720545277	0	6.98412698412698	3.11004784688995	0	0	0
s__Veillonella_SGB96765	19.455	34.3558282208589	1.52777777777778	0	0	35.8325219084713	28.8617886178862	38.4126984126984	0.717703349282297	0	1.03092783505155	0
s__Pediococcus_acidilactici	0.136	0.0613496932515337	0.416666666666667	0	0	0.0973709834469328	0	0	0	1.69491525423729	1.03092783505155	0
s__Staphylococcus_gallinarum	0.716	1.28834355828221	0	0	0	1.36319376825706	0	2.22222222222222	0	0	0	0
s__Lacrimispora_amygdalina	0.068	0.0613496932515337	0.138888888888889	0	3.7037037037037	0	0	0	0.239234449760766	0	0	0
s__Dietzia_cercidiphylli	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Streptococcus_sobrinus	3.612	6.50306748466258	0	0	0	7.88704965920156	0.40650406504065	7.61904761904762	0	0	0	0
s__Dysosmobacter_sp_BX15	0.375	0.306748466257669	0.833333333333333	0	0	0.389483933787731	0.40650406504065	0	0.956937799043062	0	0	0
s__Lactococcus_raffinolactis	0.273	0.49079754601227	0	0	0	0.584225900681597	0	0.634920634920635	0	0	0	0
s__Veillonella_sp_CHU110	22.351	39.7546012269939	1.11111111111111	0	0	40.0194741966894	47.1544715447154	38.4126984126984	0.956937799043062	0	1.54639175257732	0
s__Kingella_negevensis	0.17	0.0613496932515337	0.555555555555556	0	0	0.0973709834469328	0	0	0.239234449760766	0	0	0
s__Gemmiger_SGB15299	0.068	0.0613496932515337	0.138888888888889	0	0	0.0973709834469328	0	0	0.239234449760766	0	0	0
s__Ensifer_sp_ENS09	0.068	0.122699386503067	0	0	3.7037037037037	0	0.40650406504065	0	0	0	0	0
s__GGB7699_SGB11380	0.239	0	0.972222222222222	0	0	0	0	0	0	0	3.60824742268041	0
s__Anaerococcus_SGB6657	0.17	0.184049079754601	0.277777777777778	0	0	0.292112950340798	0	0	0.478468899521531	0	0	0
s__Bacteroides_finegoldii	0.239	0.184049079754601	0.555555555555556	0	0	0.194741966893866	0.40650406504065	0	0.956937799043062	0	0	0
s__Azonexus_hydrophilus	0.17	0.306748466257669	0	0	0	0.486854917234664	0	0	0	0	0	0
s__Bacteroides_ndongoniae	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Selenomonas_SGB5879	5.588	9.8159509202454	0.555555555555556	0	0	12.5608568646543	0	9.84126984126984	0.478468899521531	0	0.515463917525773	0
s__Butyricicoccus_SGB14985	0.102	0.184049079754601	0	0	0	0	0	0.952380952380952	0	0	0	0
s__Anaerococcus_SGB6678	0.068	0	0.277777777777778	0	0	0	0	0	0	3.38983050847458	0	0
s__Deinococcus_ficus	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Gemmiger_SGB53574	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Leuconostoc_mesenteroides	0.204	0.368098159509202	0	0	0	0.486854917234664	0	0.317460317460317	0	0	0	0
s__Weissella_paramesenteroides	0.136	0.245398773006135	0	0	0	0.292112950340798	0	0.317460317460317	0	0	0	0
s__Staphylococcus_auricularis	0.273	0.49079754601227	0	0	0	0.778967867575463	0	0	0	0	0	0
s__Neisseria_lactamica	5.554	9.93865030674847	0.138888888888889	0	0	10.126582278481	13.4146341463415	7.93650793650794	0.239234449760766	0	0	0
s__Granulicatella_SGB8244	29.676	50.1840490797546	7.36111111111111	0	0	51.2171372930867	50	53.6507936507937	11.244019138756	0	1.54639175257732	0
s__Prevotella_copri_clade_B	0.204	0.368098159509202	0	0	0	0.0973709834469328	0	1.58730158730159	0	0	0	0
s__Sneathia_sanguinegens	0.068	0.0613496932515337	0.138888888888889	0	0	0	0	0.317460317460317	0.239234449760766	0	0	0
s__Enterococcus_casseliflavus	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Lactobacillus_helveticus	0.716	1.10429447852761	0.416666666666667	0	0	1.16845180136319	0	1.9047619047619	0.717703349282297	0	0	0
s__Selenomonas_sp_F0473	1.874	3.31288343558282	0.138888888888889	0	0	3.79746835443038	0	4.76190476190476	0	0	0.515463917525773	0
s__Jeotgalicoccus_schoeneichii	0.102	0.184049079754601	0	0	0	0.194741966893866	0	0.317460317460317	0	0	0	0
s__Prevotella_copri_clade_D	0.136	0.245398773006135	0	0	0	0	1.6260162601626	0	0	0	0	0
s__Kytococcus_sedentarius	0.443	0.797546012269939	0	0	0	1.07108081791626	0	0.634920634920635	0	0	0	0
s__Eikenella_longinqua	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Aeromonas_caviae	2.181	3.92638036809816	0	0	0	5.35540408958131	0	2.85714285714286	0	0	0	0
s__Streptococcus_agalactiae	0.307	0.306748466257669	0.555555555555556	0	0	0.292112950340798	0.813008130081301	0	0	0	2.06185567010309	0
s__Prevotella_copri_clade_C	1.533	2.51533742331288	0.555555555555556	0	3.7037037037037	0.68159688412853	7.72357723577236	4.44444444444444	0.956937799043062	0	0	0
s__Prevotella_copri_clade_G	0.136	0.245398773006135	0	0	0	0.0973709834469328	0.40650406504065	0.634920634920635	0	0	0	0
s__Moraxella_atlantae	1.124	2.02453987730061	0	0	0	2.43427458617332	0	2.53968253968254	0	0	0	0
s__Phocaeicola_coprophilus	0.273	0.49079754601227	0	0	0	0	0.813008130081301	1.9047619047619	0	0	0	0
s__Mycoplasma_amphoriforme	0.204	0.368098159509202	0	0	0	0.389483933787731	0.813008130081301	0	0	0	0	0
s__Jeotgalicoccus_halotolerans	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Janibacter_hoylei	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Agathobaculum_desmolans	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Ruminococcus_bicirculans	0.886	1.10429447852761	1.11111111111111	0	3.7037037037037	0.584225900681597	4.47154471544715	0	1.67464114832536	0	0.515463917525773	0
s__Neisseria_sp_KEM232	3.441	6.19631901840491	0	0	0	6.62122687439143	0	10.4761904761905	0	0	0	0
s__Lactobacillus_ultunensis	0.477	0.858895705521472	0	0	0	1.26582278481013	0	0.317460317460317	0	0	0	0
s__Amnimonas_aquatica	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Streptococcus_parauberis	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Paraprevotella_clara	0.341	0.368098159509202	0.555555555555556	0	3.7037037037037	0.389483933787731	0.40650406504065	0	0.956937799043062	0	0	0
s__GGB48468_SGB66515	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Fournierella_massiliensis	0.136	0.245398773006135	0	0	0	0	0	1.26984126984127	0	0	0	0
s__Granulicatella_SGB64171	28.688	50.2453987730061	3.19444444444444	0	0	50.6329113924051	49.5934959349593	56.1904761904762	5.02392344497608	1.69491525423729	0	0
s__Pantoea_agglomerans	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Brucella_anthropi	0.375	0.184049079754601	1.11111111111111	0	0	0.194741966893866	0.40650406504065	0	0	0	4.12371134020619	0
s__Butyricimonas_virosa	0.068	0.0613496932515337	0.138888888888889	0	0	0.0973709834469328	0	0	0.239234449760766	0	0	0
s__Moraxella_lincolnii	1.158	2.02453987730061	0.138888888888889	0	22.2222222222222	1.16845180136319	2.03252032520325	1.26984126984127	0.239234449760766	0	0	0
s__Lactobacillus_delbrueckii	1.533	2.57668711656442	0.416666666666667	0	0	3.70009737098345	0	1.26984126984127	0.478468899521531	0	0.515463917525773	0
s__Streptococcus_lutetiensis	0.17	0.306748466257669	0	0	0	0.194741966893866	0	0.952380952380952	0	0	0	0
s__Bacteroides_intestinalis	0.239	0.122699386503067	0.694444444444444	0	3.7037037037037	0	0.40650406504065	0	0.717703349282297	0	0	0
s__Aeromonas_veronii	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Afipia_birgiae	0.068	0.0613496932515337	0.138888888888889	0	0	0.0973709834469328	0	0	0.239234449760766	0	0	0
s__Carnobacterium_inhibens	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Fructobacillus_fructosus	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Lawsonella_SGB3665	0.102	0.184049079754601	0	0	0	0.0973709834469328	0.40650406504065	0.317460317460317	0	0	0	0
s__Phocaeicola_massiliensis	1.158	1.34969325153374	1.66666666666667	0	0	0.584225900681597	6.50406504065041	0	2.87081339712919	0	0	0
s__Rhizobium_arenae	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Anaerococcus_obesiensis	0.136	0.122699386503067	0.277777777777778	0	0	0.194741966893866	0	0	0	3.38983050847458	0	0
s__Empedobacter_brevis	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Veillonella_denticariosi	1.022	1.10429447852761	1.66666666666667	0	0	0.973709834469328	0.813008130081301	1.9047619047619	2.87081339712919	0	0	0
s__Carnobacterium_divergens	0.068	0.0613496932515337	0.138888888888889	0	0	0	0	0.317460317460317	0.239234449760766	0	0	0
s__Streptococcus_gallolyticus	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Deinococcus_SGB17549	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Streptococcus_dysgalactiae	0.273	0.245398773006135	0.555555555555556	0	0	0.194741966893866	0.813008130081301	0	0.239234449760766	0	1.03092783505155	0
s__Afipia_broomeae	0.954	1.59509202453988	0.277777777777778	0	0	0	10.5691056910569	0	0	0	0.515463917525773	0
s__Leptotrichia_shahii	22.283	35.7055214723926	10	0	0	35.3456669912366	30.8943089430894	45.3968253968254	16.0287081339713	0	1.03092783505155	0
s__Deinococcus_sp_NW_56	0.102	0.184049079754601	0	0	0	0.292112950340798	0	0	0	0	0	0
s__GGB10554_SGB17107	0.068	0	0.277777777777778	0	0	0	0	0	0	3.38983050847458	0	0
s__Streptococcus_pasteurianus	0.068	0.122699386503067	0	0	3.7037037037037	0.0973709834469328	0	0	0	0	0	0
s__GGB2734_SGB3677	0.17	0.306748466257669	0	0	0	0.0973709834469328	0	1.26984126984127	0	0	0	0
s__Rhizobium_pusense	0.273	0.49079754601227	0	0	0	0.778967867575463	0	0	0	0	0	0
s__Candida_dubliniensis	0.511	0.49079754601227	0.972222222222222	0	0	0.68159688412853	0.40650406504065	0	0	8.47457627118644	1.03092783505155	0
s__Acidovorax_caeni	0.102	0.184049079754601	0	0	0	0.292112950340798	0	0	0	0	0	0
s__Cruoricaptor_ignavus	0.102	0.184049079754601	0	0	0	0.292112950340798	0	0	0	0	0	0
s__GGB47956_SGB65946	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__GGB29472_SGB42251	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Pelomonas_puraquae	0.17	0.245398773006135	0.138888888888889	0	0	0.0973709834469328	1.21951219512195	0	0	0	0	0
s__Janibacter_anophelis	0.273	0.49079754601227	0	0	0	0.486854917234664	0	0.952380952380952	0	0	0	0
s__Comamonas_SGB38590	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Streptococcus_pluranimalium	0.136	0.245398773006135	0	0	0	0.292112950340798	0	0.317460317460317	0	0	0	0
s__Actinomyces_oricola	0.75	1.10429447852761	0.555555555555556	0	0	0.973709834469328	0	2.53968253968254	0	6.77966101694915	0	0
s__Acidovorax_ebreus	1.465	2.51533742331288	0.277777777777778	0	0	2.14216163583252	0	6.03174603174603	0.478468899521531	0	0	0
s__Simonsiella_muelleri	7.905	10.5521472392638	8.33333333333333	0	0	10.5160662122687	2.84552845528455	18.0952380952381	13.6363636363636	0	0	0
s__Streptococcus_alactolyticus	0.204	0.368098159509202	0	0	0	0	0	1.9047619047619	0	0	0	0
s__Brucella_intermedia	0.068	0.122699386503067	0	0	0	0.0973709834469328	0.40650406504065	0	0	0	0	0
s__Bacteroides_zoogleoformans	0.136	0.245398773006135	0	0	0	0.0973709834469328	0	0.952380952380952	0	0	0	0
s__Peptoniphilus_gorbachii	0.068	0	0.277777777777778	0	0	0	0	0	0	3.38983050847458	0	0
s__Parabacteroides_merdae	1.09	0.797546012269939	2.63888888888889	0	3.7037037037037	0.973709834469328	0.813008130081301	0	4.06698564593301	0	0	0
s__GGB47954_SGB65944	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__GGB50949_SGB71159	0.102	0.184049079754601	0	0	0	0.0973709834469328	0	0.634920634920635	0	0	0	0
s__Bacteroides_caecigallinarum	0.102	0.184049079754601	0	0	0	0	0	0.952380952380952	0	0	0	0
s__Porphyromonas_SGB1979	0.102	0	0.416666666666667	0	0	0	0	0	0.478468899521531	0	0.515463917525773	0
s__Micrococcus_endophyticus	1.465	2.63803680981595	0	0	0	3.31061343719572	0	2.85714285714286	0	0	0	0
s__Prevotella_sp_oral_taxon_820	0.341	0.429447852760736	0.416666666666667	0	0	0.486854917234664	0	0.634920634920635	0.478468899521531	0	0	0
s__Ligilactobacillus_agilis	0.17	0.306748466257669	0	0	0	0.0973709834469328	0	1.26984126984127	0	0	0	0
s__Acinetobacter_soli	0.477	0.858895705521472	0	0	0	1.26582278481013	0	0.317460317460317	0	0	0	0
s__GGB34275_SGB56795	0.477	0	1.94444444444444	0	0	0	0	0	2.39234449760766	0	0	0
s__Sutterella_SGB9281	0.102	0.0613496932515337	0.277777777777778	0	0	0.0973709834469328	0	0	0.478468899521531	0	0	0
s__Actinomyces_sp_ZJ308	0.068	0.0613496932515337	0.138888888888889	0	0	0.0973709834469328	0	0	0.239234449760766	0	0	0
s__Pyramidobacter_piscolens	0.716	1.22699386503067	0.138888888888889	0	0	0.778967867575463	0	3.80952380952381	0	1.69491525423729	0	0
s__Empedobacter_falsenii	1.158	2.08588957055215	0	0	0	3.21324245374878	0	0.317460317460317	0	0	0	0
s__Exiguobacterium_profundum	0.17	0.306748466257669	0	0	0	0.389483933787731	0	0.317460317460317	0	0	0	0
s__Mesomycoplasma_hyorhinis	0.068	0.122699386503067	0	0	3.7037037037037	0	0.40650406504065	0	0	0	0	0
s__Dechloromonas_agitata	0.102	0.184049079754601	0	0	0	0.292112950340798	0	0	0	0	0	0
s__Leuconostoc_pseudomesenteroides	0.443	0.797546012269939	0	0	0	1.07108081791626	0	0.634920634920635	0	0	0	0
s__Butyricimonas_paravirosa	0.068	0.0613496932515337	0.138888888888889	0	0	0.0973709834469328	0	0	0	0	0	0
s__Scardovia_inopinata	2.521	4.41717791411043	0.277777777777778	0	0	5.55014605647517	0.40650406504065	4.44444444444444	0	3.38983050847458	0	0
s__Actinomyces_johnsonii	24.395	39.8159509202454	9.30555555555556	0	0	40.8958130477118	8.53658536585366	66.031746031746	9.56937799043062	13.5593220338983	9.27835051546392	0
s__Faecalibacterium_SGB15315	0.136	0.0613496932515337	0.416666666666667	0	0	0.0973709834469328	0	0	0.239234449760766	0	0	0
s__Exiguobacterium_mexicanum	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Arachnia_SGB15898	9.199	14.9693251533742	3.61111111111111	0	0	14.0214216163583	1.6260162601626	30.4761904761905	5.26315789473684	1.69491525423729	1.03092783505155	0
s__Leptotrichia_trevisanii	16.32	26.9325153374233	5.55555555555556	0	0	29.1139240506329	3.65853658536585	41.5873015873016	7.17703349282297	0	0.515463917525773	0
s__Arachnia_SGB15900	6.269	11.1656441717791	0.277777777777778	0	0	11.7818889970789	0	19.3650793650794	0.478468899521531	0	0	0
s__Lactobacillus_timonensis	0.204	0.306748466257669	0.138888888888889	0	0	0.389483933787731	0	0.317460317460317	0	1.69491525423729	0	0
s__Pseudomonas_peli	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Janibacter_endophyticus	0.136	0.245398773006135	0	0	0	0.389483933787731	0	0	0	0	0	0
s__Microbacterium_aurum	0.17	0.306748466257669	0	0	0	0.486854917234664	0	0	0	0	0	0
s__GGB10025_SGB15902	2.862	5.0920245398773	0.138888888888889	0	0	4.08958130477118	0.40650406504065	12.6984126984127	0.239234449760766	0	0	0
s__Ralstonia_insidiosa	8.552	13.4355828220859	4.44444444444444	0	18.5185185185185	0	86.9918699186992	0	0	0	14.4329896907216	0
s__Rheinheimera_mangrovi	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Latilactobacillus_curvatus	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Limosilactobacillus_oris	2.01	3.25153374233129	0.833333333333333	0	0	4.38169425511198	0	2.53968253968254	0	5.08474576271186	1.54639175257732	0
s__Piscicoccus_intestinalis	0.204	0.368098159509202	0	0	0	0.486854917234664	0	0.317460317460317	0	0	0	0
s__Janibacter_alkaliphilus	0.204	0.368098159509202	0	0	0	0.584225900681597	0	0	0	0	0	0
s__Brevibacterium_ihuae	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Actinomyces_timonensis	2.555	4.29447852760736	0.694444444444444	0	0	3.89483933787731	0	9.52380952380952	1.19617224880383	0	0	0
s__Actinomyces_culturomici	0.136	0.184049079754601	0.138888888888889	0	0	0	0	0.952380952380952	0.239234449760766	0	0	0
s__Brachybacterium_muris	0.579	1.04294478527607	0	0	0	1.07108081791626	0	1.9047619047619	0	0	0	0
s__Varibaculum_massiliense	0.068	0.0613496932515337	0.138888888888889	0	0	0.0973709834469328	0	0	0	1.69491525423729	0	0
s__Collinsella_SGB53890	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Collinsella_SGB14747	0.068	0.122699386503067	0	0	0	0	0	0.634920634920635	0	0	0	0
s__Actinomyces_respiraculi	0.545	0.98159509202454	0	0	0	1.26582278481013	0	0.952380952380952	0	0	0	0
s__Luteimonas_padinae	0.068	0.122699386503067	0	0	0	0.0973709834469328	0	0.317460317460317	0	0	0	0
s__Limosilactobacillus_panis	0.17	0.306748466257669	0	0	0	0.292112950340798	0	0.634920634920635	0	0	0	0
s__Collinsella_tanakaei	0.17	0.306748466257669	0	0	0	0	0	1.58730158730159	0	0	0	0
s__Pseudomonas_fragi	0.102	0.184049079754601	0	0	0	0	0	0.952380952380952	0	0	0	0
s__Sutterella_sp_AM11_39	0.068	0.122699386503067	0	0	3.7037037037037	0	0.40650406504065	0	0	0	0	0
s__Acinetobacter_tandoii	0.17	0.306748466257669	0	0	0	0.389483933787731	0	0.317460317460317	0	0	0	0
s__Atopobium_sp_oral_taxon_416	1.67	2.45398773006135	1.25	0	0	3.40798442064265	0	1.58730158730159	0	11.864406779661	1.03092783505155	0
s__Paracoccus_acridae	0.204	0.368098159509202	0	0	0	0.486854917234664	0	0.317460317460317	0	0	0	0
s__Acinetobacter_marinus	0.204	0.368098159509202	0	0	0	0.486854917234664	0	0.317460317460317	0	0	0	0
s__Deinococcus_wulumuqiensis	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Acinetobacter_towneri	0.75	1.34969325153374	0	0	0	1.65530671859786	0	1.58730158730159	0	0	0	0
s__Acinetobacter_indicus	2.181	3.92638036809816	0	0	0	5.06329113924051	0	3.80952380952381	0	0	0	0
s__Silanimonas_lenta	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Epilithonimonas_bovis	0.545	0.98159509202454	0	0	0	1.26582278481013	0	0.952380952380952	0	0	0	0
s__Nesterenkonia_massiliensis	0.204	0.368098159509202	0	0	0	0.486854917234664	0	0.317460317460317	0	0	0	0
s__Lentilactobacillus_buchneri	0.511	0.920245398773006	0	0	0	0	0	4.76190476190476	0	0	0	0
s__Actinomyces_radicidentis	0.239	0.429447852760736	0	0	0	0.584225900681597	0	0.317460317460317	0	0	0	0
s__Agathobaculum_butyriciproducens	0.068	0.0613496932515337	0.138888888888889	0	3.7037037037037	0	0	0	0.239234449760766	0	0	0
s__Galactobacter_valiniphilus	0.102	0.184049079754601	0	0	0	0.292112950340798	0	0	0	0	0	0
s__Lysobacter_tolerans	0.068	0.122699386503067	0	0	0	0.194741966893866	0	0	0	0	0	0
s__Dermacoccus_nishinomiyaensis	0.239	0.429447852760736	0	0	0	0.389483933787731	1.21951219512195	0	0	0	0	0
s__Limosilactobacillus_pontis	0.204	0.368098159509202	0	0	0	0.584225900681597	0	0	0	0	0	0
s__Pseudomonas_mohnii	0.136	0.245398773006135	0	0	0	0	0	1.26984126984127	0	0	0	0
s__Actinomyces_mediterranea	0.102	0.184049079754601	0	0	0	0.194741966893866	0	0.317460317460317	0	0	0	0
s__Acinetobacter_SGB66365	0.239	0.429447852760736	0	0	0	0.584225900681597	0	0.317460317460317	0	0	0	0
s__Fusobacterium_mortiferum	0.239	0.429447852760736	0	0	3.7037037037037	0.0973709834469328	2.03252032520325	0	0	0	0	0
s__Acinetobacter_ursingii	0.647	1.16564417177914	0	0	0	1.85004868549172	0	0	0	0	0	0
s__Actinomyces_gerencseriae	20.239	34.4171779141104	4.58333333333333	0	0	33.398247322298	6.91056910569106	63.8095238095238	3.58851674641148	8.47457627118644	6.18556701030928	0
s__Acinetobacter_albensis	0.102	0.184049079754601	0	0	0	0.0973709834469328	0	0.634920634920635	0	0	0	0
s__Tsukamurella_pulmonis	0.102	0.184049079754601	0	0	0	0	1.21951219512195	0	0	0	0	0
s__Actinomyces_massiliensis	23.339	38.4049079754601	8.19444444444444	0	0	39.2405063291139	2.84552845528455	68.5714285714286	12.4401913875598	1.69491525423729	2.57731958762887	0
