Species	Global_Prevalence	SamplePresence_count	Abundance_Upper RT	Abundance_Intermediate RT	Abundance_Lower RT	Abundance_Nasal swab	Abundance_Buccal mucosa	Abundance_Oral swab	Abundance_Saliva	Abundance_Tongue dorsum	Abundance_Supraglottal	Abundance_Sputum	Abundance_BAL
s__Limosilactobacillus_portuensis	1.031	29	23.8096982218486	6.16789670254976	0.0985769697988535	0	23.6905655798869	0.102094162717739	0.0170384792439218	0.698817262442919	4.69757396308444	0.771505477022401	0.0985769697988535
s__Desulfobulbus_oralis	2.418	68	2.4266646842187	0	0.097529841522488	0	1.17142043408709	0	1.25524425013161	0	0	0	0.097529841522488
s__GGB42243_SGB69463	1.067	30	6.92799739898933	0.524315351575333	0.0937793608463766	0	5.19219604931983	0.0477148171846108	1.68808653248489	0.524315351575333	0	0	0.0937793608463766
s__GGB4533_SGB6246	31.01	872	229.795083403471	92.0383548772338	0.0900755025515938	0	114.812053622143	46.6425597537241	68.3404700276039	78.6684293546958	0	0.247895020048952	0.0900755025515938
s__Selenomonas_noxia	27.134	763	279.575541672224	4.80147742712651	0.0873441718528403	0	176.73634727399	2.0956212907705	100.743573107464	2.17447337640829	0.672374033579356	1.95463001713886	0.0873441718528403
s__Staphylococcus_schweitzeri	0.925	26	0.0592654322992823	0.528201272624183	0.087178989849481	0	0	0.0592654322992823	0	0	0.158091257941869	0.370110014682314	0.087178989849481
s__Veillonella_SGB6928	14.9	419	172.050684880491	0.382723173860369	0.0866521039349341	0	126.999344112554	19.7435385789375	25.3078021889998	0.12681288137758	0	0.11924141152564	0.0866521039349341
s__Lachnoanaerobaculum_sp_Marseille_Q4761	19.737	555	30.3712789737192	3.74358702386466	0.0856244807726328	0	21.5672017845841	0.475561525109818	8.32851566402532	3.56662836937426	0	0	0.0856244807726328
s__GGB1026_SGB1321	19.559	550	28.6373616611416	42.533877633665	0.0847620038752284	0	3.25250585773866	10.068997085373	15.3158587180299	39.3309813302631	0	1.95440839352053	0.0847620038752284
s__GGB6813_SGB99807	10.74	302	20.6182640451559	0	0.0829285533495097	0	13.305178821926	0.177055756533625	7.13602946669626	0	0	0	0.0829285533495097
s__Oribacterium_SGB5287	22.973	646	42.0846914924685	57.8183787437888	0.082030162678493	0	3.52036815014721	27.7838549457246	10.7804683965966	51.5890907249059	0.850550785505222	1.90909589454052	0.082030162678493
s__Leptotrichia_SGB6069	32.895	925	82.9314181634984	17.9890697032254	0.0815211692382226	0	63.368306055937	3.4364705096694	16.1266415978921	8.21355101397581	0	1.87350754426956	0.0815211692382226
s__Treponema_SGB3588	6.472	182	5.35674489838146	0.415490076057429	0.0811759423716675	0	3.59464680858064	0.0374307181188852	1.72466737168193	0.0894248962987567	0.15662270326721	0.0132110806784906	0.0811759423716675
s__Candidatus_Absconditabacteria_unclassified_SGB6895	2.881	81	4.49927098305169	1.45142716807781	0.0805642296956092	0	3.22899406392853	0.0888894218961044	1.18138749722706	1.32522050405246	0	0	0.0805642296956092
s__Treponema_maltophilum	8.535	240	8.16926442762109	0.739229321992131	0.0794075119665122	0	5.0226879108808	0.00687286275098412	3.13970365398931	0.0268346436176456	0.307889651020796	0.0300503497040721	0.0794075119665122
s__Eubacterium_minutum	0.747	21	0.519754368601108	0.176235146215874	0.0756772802632467	0	0.382993586823221	0	0.136760781777887	0	0.176235146215874	0	0.0756772802632467
s__Peptostreptococcaceae_unclassified_SGB6622	16.572	466	21.0401368269677	1.00089213925087	0.0719353266396816	0	13.3286933229478	0.477201409633282	7.23424209438665	0.206340107292647	0.0844130487407422	0.0733567399826507	0.0719353266396816
s__Mogibacterium_pumilum	3.023	85	0.229130678311479	0.280946405701664	0.0690230130862466	0	0.024279293309917	0.0250340005958423	0.17981738440572	0.27385444295903	0	0	0.0690230130862466
s__GGB4538_SGB6256	28.77	809	120.996873423352	66.7691092504361	0.0678711971684092	0	59.5909681948778	33.4018015601363	28.0041036683382	58.6996185253865	0	1.60620383616539	0.0678711971684092
s__Candidatus_Gracilibacteria_bacterium_GN02_872	14.225	400	44.648913819806	1.09771888925468	0.0671634584080484	0	28.1926395456981	0.193865786465853	16.262408487642	1.09771888925468	0	0	0.0671634584080484
s__Clostridium_sp_1001270H_150608_G6	0.64	18	1.26853968874603	0.300749868842933	0.0669793540994224	0.655399583682053	0.599950713564615	0.0131893914993607	0	0.0733665026748992	0	0.0251219748422979	0.0669793540994224
s__Neisseria_SGB9428	9.922	279	69.0606709951489	1.21612155348963	0.0664081272364661	0	45.8031675603322	0.14059581238169	23.116907622435	0.244600196552596	0	0	0.0664081272364661
s__Cardiobacterium_hominis	33.713	948	227.486318506561	11.7137619443119	0.0663185755571374	0	175.686683287263	3.97046966022092	47.8291655590775	10.4649019956659	0.557181533386142	0.299313275600492	0.0663185755571374
s__Treponema_SGB69453	4.41	124	13.2099855978711	0.584017764928356	0.064656283163483	0	9.52181445334412	0.193166092597168	3.49500505192986	0.132550662434281	0.178908088715647	0	0.064656283163483
s__GGB6675_SGB9425	18.137	510	255.102884905281	19.7040562326729	0.063451509967166	0	173.918411044052	9.5521620920509	71.6323117691781	2.05911110081337	0	2.51773720748676	0.063451509967166
s__GGB3385_SGB4472	20.555	578	28.0483387481156	2.1895046229563	0.0624710764763743	0	20.5688941531841	0.315893645635109	7.16355094929643	0.953108808605584	0.069615889363347	0.672133846967292	0.0624710764763743
s__Fusobacterium_hwasookii	17.248	485	56.7216170951151	11.9349757765383	0.06244693371199	0	43.801526422846	1.33998981703367	11.5801008552354	11.1044015505986	0	0.119164326735945	0.06244693371199
s__Dolosigranulum_pigrum	3.556	100	311.654400121519	0.0759492138552016	0.0616852279441401	123.534679139	9.48646896724201	4.92824538197121	0.259846496948664	0	0	0	0.0616852279441401
s__GGB6813_SGB9727	19.203	540	102.836069866732	0.327156843241446	0.0596480874057106	0	67.2645051938025	2.63520295277314	32.9363617201566	0.264494545618552	0	0	0.0596480874057106
s__Oribacterium_SGB96555	13.585	382	8.33272859538465	10.3424843446303	0.0549770648141318	0	1.45651136946663	0.808865976928816	6.0673512489892	10.2310243475755	0	0.0261073061252079	0.0549770648141318
s__Treponema_medium	1.6	45	0.424530371829057	0.0130360489765521	0.0541961241296036	0	0.176304146108568	0	0.248226225720489	0	0.0099940077038355	0	0.0541961241296036
s__Alistipes_shahii	0.818	23	1.25706663996129	1.88024161090693	0.0528395306188053	0	1.2152260521953	0.0418405877659909	0	1.6234589641259	0	0.0598992312854962	0.0528395306188053
s__Campylobacter_SGB19337	31.899	897	126.93002718306	8.18221948238999	0.0518595396524518	0	98.9658392775154	1.32612786623829	26.6380600393067	7.22903331236619	0.526810913355711	0	0.0518595396524518
s__Capnocytophaga_haemolytica	5.548	156	13.8869692799151	0.0960961515962921	0.05114106735782	0	11.0372519768463	0.0492682773147047	2.80044902575413	0.0317356341125042	0.020469615441459	0.0438909020423289	0.05114106735782
s__GGB4733_SGB6556	4.943	139	22.2004919519133	10.9095816932352	0.0503664545008128	0	2.858818512914	2.45228858403604	16.8893848549633	10.7378757753308	0	0.171705917904395	0.0503664545008128
s__Bergeyella_cardium	8.926	251	100.297627236333	0.018984454860199	0.0488428380775984	0	72.6949179832813	0.393946383604669	27.208762869447	0.018984454860199	0	0	0.0488428380775984
s__Campylobacter_SGB96438	16.145	454	12.3079496073613	2.9435395916361	0.0485408846707754	0	9.83977091751536	0.133638829229803	2.33453986061611	1.51711694478913	0	0.0291815268056992	0.0485408846707754
s__Streptococcus_rubneri	12.767	359	123.304643892978	169.459874222198	0.046375001575671	0	36.9466517049845	40.1416836253953	46.2163085625983	157.675380293663	0	2.36100208223549	0.046375001575671
s__GGB4393_SGB6048	6.437	181	24.0001672148671	0.0844694338796376	0.0460835731675618	0	22.3134664356371	0.0861736936309997	1.60052708559904	0.0561461480112875	0	0	0.0460835731675618
s__Leptotrichia_sp_oral_taxon_498	20.199	568	117.925693121273	1.25522066269957	0.0458801537839577	0	69.5453437125878	21.0344560911399	27.3458933175453	1.03021619849547	0.0481769513774442	0.17682751282666	0.0458801537839577
s__Actinobaculum_sp_oral_taxon_183	21.977	618	243.523739963516	8.28108503979166	0.0446802410948943	0	187.940909790376	1.26494786394401	54.3178823091968	2.49561051995351	3.32205467776984	1.50272297923222	0.0446802410948943
s__Rothia_terrae	1.387	39	0.421992906160086	0	0.0422083113470592	0	0.215307511369193	0.00143988195659517	0.205245512834298	0	0	0	0.0422083113470592
s__GGB4303_SGB5876	12.66	356	28.9510940410394	0.110151100489662	0.0416139404249767	0	17.75029076439	0	11.2008032766494	0.0294229433726014	0	0	0.0416139404249767
s__Leptotrichia_massiliensis	23.506	661	67.6133820100028	9.40615734923652	0.0415993209057145	0	50.472034758648	2.85401290378043	14.2873343475744	4.80344015346809	0	0.476426949533679	0.0415993209057145
s__Aerococcus_viridans	0.676	19	0.203942636001367	0	0.0412068162945614	0	0.118122566992578	0	0.0858200690087898	0	0	0	0.0412068162945614
s__Candidatus_Nanosynbacter_lyticus	9.637	271	22.0941923164669	2.54406701164204	0.0402835287589432	0	16.6860179748736	0.0478960424210202	5.3602782991723	1.39577423953646	0.120966013497427	0.15074550715181	0.0402835287589432
s__GGB12783_SGB19821	4.836	136	5.72237161743253	0.885349643801919	0.0393095794264872	0	2.84522877832313	0.00394040489432461	2.87320243421507	0.805373691164328	0	0.0752467427272429	0.0393095794264872
s__GGB2672_SGB3600	11.522	324	29.6450071032967	25.3352479759556	0.0392187964787578	0	3.36731229985593	10.5957376400388	15.681957163402	24.6928298544052	0	0	0.0392187964787578
s__GGB4783_SGB6619	10.811	304	9.66689475370623	13.0960110126641	0.0356987751038671	0	1.44143189221587	0.985094749597753	7.2403681118926	11.8457656725406	0	0.0475115143774713	0.0356987751038671
s__Anaerolineaceae_bacterium_oral_taxon_439	1.458	41	1.39201266548467	0.0292594690196132	0.0353824663496333	0	1.20099895689969	0	0.191013708584973	0.0152531275099943	0.0140063415096189	0	0.0353824663496333
s__Candidatus_Saccharibacteria_bacterium_oral_taxon_955	9.068	255	30.4700145035697	0.61396653265766	0.0352153818159019	0	19.1670020196442	0.142209958665866	11.1608025252597	0.463058003306414	0	0.023524509555886	0.0352153818159019
s__Peptidiphaga_SGB15895	14.403	405	72.2380739398099	0.181291620692662	0.034216629888976	0	41.9912712247663	0.0867199030741887	30.1600828119694	0.12047800865995	0.0608136120327116	0	0.034216629888976
s__Prevotella_micans	16.501	464	52.5482429127612	1.00347284210985	0.0331715981976197	0	31.6365073478094	0.416150170613033	20.4955853943388	0.0571664071510841	0.105554955852096	0.275440498244136	0.0331715981976197
s__GGB4786_SGB6625	8.642	243	7.36464458968601	13.795470290702	0.0329778618954952	0	0.967839086358567	0.26976872096068	6.12703678236676	12.4487593629063	0	0.0452763653310003	0.0329778618954952
s__Porphyromonas_catoniae	27.525	774	149.92186386522	6.72901944243359	0.0323722038074354	0	103.401547114392	2.74272977326473	43.7775869775628	4.81137024824963	0.0878192130336633	1.72323059278726	0.0323722038074354
s__GGB2666_SGB69449	4.872	137	8.29278546202727	0.247071620662769	0.0298916707438901	0	2.46222273395908	0.0627676747001863	5.76779505336801	0.196360681111696	0	0	0.0298916707438901
s__Treponema_SGB69452	2.987	84	5.40681413721291	0.777717658032393	0.0295726274341388	0	4.51201943131737	0.0628627284067683	0.831931977488776	0.130142516937359	0	0	0.0295726274341388
s__Treponema_sp_Marseille_Q3903	2.987	84	2.50319150128598	0.0126951255823832	0.0295045651956613	0	1.61510221878062	0	0.888089282505356	0.0126951255823832	0	0	0.0295045651956613
s__Brachybacterium_paraconglomeratum	0.498	14	0.0881620918243277	0	0.0287044460841823	0	0.0796345669688261	0	0.00852752485550161	0	0	0	0.0287044460841823
s__Kingella_bonacorsii	35.1	987	278.881906615533	6.93780423437323	0.0285225713493151	0	228.066869660099	2.94961955365411	47.8654174017798	4.83601665032981	0.0283834336254435	2.06883624415478	0.0285225713493151
s__Prevotella_sp_oral_taxon_376	2.24	63	0.786189039922926	0.23451103124836	0.0284702610980118	0	0.328283219678564	0.00269721241627464	0.455208607828087	0.000226662839334383	0.195008183935899	0	0.0284702610980118
s__Treponema_SGB3601	14.9	419	25.0732383696786	36.7989289101056	0.0273076836075294	0	2.60369006463706	12.1236439997152	10.3459043053263	35.6431818037692	0	0.374105420323555	0.0273076836075294
s__GGB3385_SGB4473	20.199	568	46.8000279235477	3.80469854865927	0.025433675401834	0	32.3489596436882	1.50099521363977	12.9500730662197	3.01062281111539	0.0489307991004353	0.522681055027093	0.025433675401834
s__Prevotella_enoeca	6.366	179	2.91638612859493	1.92596509875586	0.0244709028118974	0	1.01765943270878	0.0478258593815556	1.8509008365046	0.124917743016596	1.22448491060664	0.0619256337955515	0.0244709028118974
s__GGB2674_SGB3609	8.926	251	13.7027982672791	0.356149309743161	0.0231143301826484	0	7.37798110129296	0.0304136569213038	6.29440350906479	0.356149309743161	0	0	0.0231143301826484
s__Cardiobacterium_SGB69135	19.772	556	70.6526160653296	3.9606322119967	0.0229086945140834	0	50.5592713278132	0.289507224629628	19.8038375128868	0.688010400355938	0	0.0746014299233737	0.0229086945140834
s__Capnocytophaga_SGB2480	34.815	979	305.998756125133	19.5978392732219	0.0203760497028708	0	239.854616479282	11.6061848954394	54.5379547504117	8.79095143204702	8.75814884598764	1.82744338186346	0.0203760497028708
s__Lactococcus_cremoris	1.387	39	2.53812198833175	0.12988009240142	0.0203481970369742	0	2.47739784219992	0.00752157418141781	0.0532025719504211	0.12988009240142	0	0	0.0203481970369742
s__GGB12794_SGB19881	9.139	257	36.2259541799888	1.27155247812409	0.0203234701188476	0	11.5338486718891	0.222797157800829	24.4693083502989	1.03100674095587	0.233160023319065	0	0.0203234701188476
s__Peptostreptococcaceae_bacterium_oral_taxon_113	0.889	25	0.433318380992829	0.0693616011716286	0.0202867925302193	0	0.290439765088797	0	0.142878615904032	0.0412304699984877	0.0281311311731409	0	0.0202867925302193
s__Parascardovia_denticolens	4.125	116	15.3652760927099	0.193824322728872	0.0200373905224595	0	13.216721324868	0.669041716088151	1.47951305175383	0.00823455115202152	0.115748270390186	0.069841501186665	0.0200373905224595
s__Corynebacterium_urealyticum	0.427	12	0.23014122780528	1.21830625787434	0.0194927407309977	0	0.0141078850809991	0	0.216033342724281	0	1.21830625787434	0	0.0194927407309977
s__Candidatus_Saccharibacteria_bacterium_oral_taxon_488	16.145	454	55.6016840314548	2.81714994424899	0.019480958378861	0	39.203400863242	0.608290247558831	15.789992920654	1.14423549304893	0.0384672214496163	1.51718552355065	0.019480958378861
s__Treponema_sp_Marseille_Q4130	6.935	195	4.89756407755511	0.313963321595436	0.0193746652374887	0	3.38800448964517	0.0176458393593256	1.49191374855061	0.127513429818103	0.0304369634020198	0	0.0193746652374887
s__Eggerthia_catenaformis	2.347	66	1.04986320479788	0.159340505073678	0.019113533564516	0	0.469606865507078	0.0079012274401253	0.57235511185068	0.0234057911032662	0.135934713970412	0	0.019113533564516
s__Pauljensenia_hongkongensis	20.626	580	140.359661885032	1.00360251468694	0.0182423172268406	0	91.8993996437054	2.21865588394001	46.2416063573867	0.61757430538933	0	0.326622473634357	0.0182423172268406
s__Schaalia_meyeri	9.424	265	1.03538967143542	1.48883831256839	0.0182147322784779	0	0.859281720373802	0	0.176107951061621	0.444643238029928	0.00427590413255424	0.00963236166587046	0.0182147322784779
s__Peptostreptococcaceae_bacterium_AS15	0.462	13	0.50319810172066	0.00271033940346881	0.0181975603830034	0	0.4770832430246	0	0.0261148586960605	0.00271033940346881	0	0	0.0181975603830034
s__Capnocytophaga_genosp_AHN8471	27.098	762	119.732652696994	5.38485347119127	0.018156320760963	0	88.5177542731524	3.2293547220746	27.9855437017669	2.69282547650641	0.52243158979555	1.70571393393468	0.018156320760963
s__Lachnoanaerobaculum_gingivalis	16.927	476	20.8150934649192	1.13932681853905	0.0174053666482827	0	11.3012071277142	4.12273168149689	5.3911546557081	1.03521801064068	0	0.0304414083556498	0.0174053666482827
s__GGB49229_SGB69060	4.836	136	5.4012310185543	0.670579457289625	0.0153806456253041	0	1.58046778464052	0.0232075810205196	3.79755565289326	0.228101013515146	0.439634159002502	0	0.0153806456253041
s__Micrococcus_terreus	0.96	27	0.0952145202079024	0	0.0148370930502444	0	0.0670105637382465	0.00144310061371209	0.0267608558559438	0	0	0	0.0148370930502444
s__Treponema_parvum	2.596	73	0.461974030888501	0.00136473652994126	0.0144079967114671	0	0.237267382511042	0	0.224706648377459	0	0	0	0.0144079967114671
s__Peptostreptococcaceae_unclassified_SGB6621	3.343	94	2.94098940624807	0.0379726779796171	0.0143244270716695	0	1.5951481008052	0.00460064646665772	1.34124065897621	0.0379726779796171	0	0	0.0143244270716695
s__Acinetobacter_junii	3.165	89	14.4222938063131	0.00251573826343393	0.014158195672318	0	14.2353045566977	0.0161044967943715	0.17088475282104	0.00251573826343393	0	0	0.014158195672318
s__Acidovorax_temperans	0.391	11	0.0834990711084987	0.0182745708405293	0.0139751860961178	0	0.0648796454131073	0	0.0186194256953913	0	0	0.0182745708405293	0.0139751860961178
s__Rothia_kristinae	1.316	37	0.537770127301025	0	0.0137561943391054	0	0.454217764118476	0.0659278791413691	0.0176244840411801	0	0	0	0.0137561943391054
s__Catonella_morbi	14.118	397	8.9429695747984	0.411039147015796	0.0136293797782166	0	4.93823136699332	0.00802629451207026	3.99671191329301	0.153545460888528	0.112008474586846	0.0134480800257565	0.0136293797782166
s__Bacteroides_caccae	0.818	23	1.25728346702675	6.69689148772477	0.0134519816891122	0.0612790264987314	1.19600444052802	0	0	6.43702562944438	0	0	0.0134519816891122
s__Fusobacterium_necrophorum	0.818	23	0.105000231944634	1.04820150635048	0.01339096881442	0	0.0246768402729897	0	0.0803233916716439	0.592475518094151	0	0.253809836017498	0.01339096881442
s__Pseudomonas_oleovorans	0.605	17	0.198971180976829	0.00658770171631235	0.0130507111961149	0	0.182368833322051	0	0.0166023476547787	0.00658770171631235	0	0	0.0130507111961149
s__Selenomonas_SGB5891	19.239	541	113.95942323385	1.06187672815927	0.0128724666770706	0	76.11724084966	1.53321214008136	36.3089702441086	0.338522054055436	0	0.286164081597383	0.0128724666770706
s__GGB3386_SGB4474	5.37	151	4.06368363873221	0.0698674345283483	0.0127547628490792	0	2.65523054858328	0	1.40845309014893	0.0497845588306087	0	0.0200828756977396	0.0127547628490792
s__GGB4400_SGB6074	22.831	642	47.3640452902877	2.19924923206484	0.0127460633410655	0	34.091254582854	0.0958067950881495	13.1769839123456	1.63395789617118	0	0.555101918181477	0.0127460633410655
s__Paracoccus_aerius	0.462	13	0.0398587092434604	0	0.0126501289299484	0	0.0233984487270831	0	0.0164602605163773	0	0	0	0.0126501289299484
s__GGB70946_SGB95408	8.073	227	1.83224684170501	4.72319232277003	0.0124595525975591	0	0.354577444607547	0.312724955686351	1.16494444141111	4.55595517321165	0	0.0656293333667885	0.0124595525975591
s__Comamonas_aquatica	0.569	16	3.2736315678599	0	0.012384612957315	0	3.23700890919556	0	0.0366226586643324	0	0	0	0.012384612957315
s__Capnocytophaga_sp_oral_taxon_863	19.701	554	127.381812807951	3.82660387490261	0.0122424816074083	0	84.5984216589419	4.10499054761299	38.6784006013966	3.82660387490261	0	0	0.0122424816074083
s__Fusobacterium_massiliense	10.028	282	76.4271497502687	0.808187863574755	0.0120664915592609	0	65.957071048128	3.40078611702823	7.06929258511246	0.478318918339432	0	0.0639851659589486	0.0120664915592609
s__Treponema_SGB69443	6.543	184	3.3867525327207	0.128840990956815	0.0118669843716518	0	1.72732524194881	0.0258233567190586	1.63360393405283	0.0428726566649448	0.0151587741504346	0	0.0118669843716518
s__Lachnoanaerobaculum_saburreum	25.996	731	78.8286371422481	2.97953446250694	0.0116991808046162	0	64.0827574425645	0.747810459040084	13.9980692406435	2.42705763414389	0.46327669612494	0.0167716089268835	0.0116991808046162
s__Weissella_cibaria	0.462	13	0.722778289202874	0	0.0113667006341335	0	0.722778289202874	0	0	0	0	0	0.0113667006341335
s__Candidatus_Saccharibacteria_unclassified_SGB95617	9.246	260	0.854763817976707	1.62880529596685	0.0113604084712451	0	0.160998765970579	0.157092998235362	0.536672053770765	1.57573592091973	0	0.00486455613884771	0.0113604084712451
s__Olsenella_sp_oral_taxon_807	14.118	397	34.1060833528614	1.01371246307639	0.0112825897727911	0	22.4344826290443	0.0847586595015449	11.5868420643156	0.539375335135647	0.0421989763328944	0.396876848314808	0.0112825897727911
s__GGB3390_SGB4478	15.256	429	40.7778200058746	0.101380501103484	0.0111560281757539	0	30.2311118084275	5.45243734091268	5.09427085653442	0.0379646143395087	0	0	0.0111560281757539
s__Campylobacter_massiliensis	3.947	111	0.495791715125246	0.0125138816616399	0.01091595399573	0	0.384534676996975	0	0.111257038128271	0.0125138816616399	0	0	0.01091595399573
s__Treponema_socranskii	15.861	446	21.9251589063382	2.08087508268633	0.0102967076504907	0	14.5645463516756	0	7.36061255466259	0.377171741336618	0.829443661083893	0.0216997251635795	0.0102967076504907
s__GGB1833_SGB2477	21.515	605	95.3561354251305	10.4315950548626	0.0100489515987395	0	62.3698461948157	2.18088887120276	30.8054003591121	7.19256399577141	0	0.46174517552659	0.0100489515987395
s__GGB12787_SGB19830	4.41	124	20.8296358646273	0.941734891511349	0.00969543927904945	0	16.8051702245316	0	4.02446564009568	0.108334301446474	0	0.826589048900485	0.00969543927904945
s__Selenomonas_sp_oral_taxon_892	6.757	190	11.3477211478546	0.683488910585908	0.00964454664410027	0	8.39724361533006	0.0133752899404034	2.93710224258414	0.497044137343179	0.067220787159114	0.0885090147328646	0.00964454664410027
s__Mycoplasma_orale	7.148	201	5.89548239131612	10.9117466151396	0.00919889340612706	0	1.14301085977183	0.839381358221257	3.91309017332303	9.28061958029182	1.36337796422273	0.0756039084390943	0.00919889340612706
s__Bacteroidetes_unclassified_SGB1343	20.164	567	145.970181129713	11.1232788336534	0.00908078686064472	0	70.5233468318498	11.4112497615439	64.0355845363195	4.2800663515278	3.11375811719881	1.22328370799852	0.00908078686064472
s__GGB1186_SGB1534	19.63	552	203.285426301189	2.96911379430787	0.00876582073226387	0	139.91265519458	30.2763468660734	33.0964242405353	0.233267462765829	0	1.67306033006528	0.00876582073226387
s__Selenomonas_massiliensis	14.794	416	43.0857348515123	1.71555860905891	0.00863855592510039	0	29.1904074803776	0.213326831547299	13.6820005395874	0.956653428359325	0	0.277514855531141	0.00863855592510039
s__Actinomyces_haliotis	0.427	12	0.349292139470742	0	0.00845564193882366	0	0.214663173016732	0.00516688148873724	0.129462084965272	0	0	0	0.00845564193882366
s__GGB12440_SGB19288	2.418	68	6.23392025365232	0.0399136682680054	0.00822800779291659	0	6.12911248221685	0	0.104807771435464	0.0227785597784314	0	0	0.00822800779291659
s__Candidatus_Nanosynbacter_SGB19893	18.67	525	43.7591631058644	2.10882510773336	0.00773490140019712	0	27.8896500324784	1.24990128822677	14.6196117851592	0.518963705731104	0.0544229229164956	0.899503105191962	0.00773490140019712
s__Actinomyces_sp_HMSC035G02	36.024	1013	88.1573947379092	103.427844098447	0.00768051717009119	0	45.6186011907475	19.7865384721977	22.7522550749639	96.8992139019111	0.410920268777134	3.36513980486533	0.00768051717009119
s__GGB49434_SGB69353	9.353	263	9.64871241978847	0.758239662392918	0.00743458551766619	0	4.75788953927922	0.0503352391155728	4.84048764139367	0.174821402650957	0.398773172300422	0.184645087441539	0.00743458551766619
s__Arachnia_SGB15899	20.306	571	124.424782431627	1.99026434328865	0.00736689643950057	0	80.7851598956302	3.71120726237063	39.9284152736259	1.26054374892396	0	0.0741120374883939	0.00736689643950057
s__GGB3388_SGB4476	15.292	430	33.7116960528998	0.602234796562625	0.007084326961556	0	27.2698930532815	0	6.44180299961831	0.412286832157001	0.0350753255286063	0.109985496725788	0.007084326961556
s__GGB12785_SGB19824	16.181	455	13.7811086926357	15.3964851168165	0.00692642095427721	0	3.84175103720327	3.61936002265522	6.31999763277717	13.6181108996868	0	0.368432031694649	0.00692642095427721
s__Streptococcus_equinus	0.96	27	5.7008988537064	0	0.00637364802624134	0	0.437815101248823	0	5.26308375245758	0	0	0	0.00637364802624134
s__GGB6688_SGB9473	13.016	366	5.12730991475668	7.13324859554513	0.00628551153571859	0	2.99597250241087	0.638854834895963	1.49248257744984	6.89115747246966	0	0	0.00628551153571859
s__GGB1832_SGB2476	17.07	480	74.5016244557927	7.61405647024534	0.00618744713963925	0	34.4426067508304	9.26214814812032	30.796869556842	7.08339435924227	0	0.0679513804424809	0.00618744713963925
s__Candidatus_Nanosynbacter_SGB19887	10.171	286	19.7361684799871	0.661384614395681	0.00610293726419207	0	14.1826899572312	0.415804711211644	5.13767381154427	0.248414140539891	0	0.181489655517981	0.00610293726419207
s__GGB4533_SGB94822	13.442	378	35.4672841900477	1.82202672920987	0.0058195923362938	0	20.8690862753555	0.383195460005851	14.2150024546864	1.76811182692236	0	0.0302164577655114	0.0058195923362938
s__Centipeda_periodontii	13.549	381	43.5106521033109	0.775149038167252	0.00581584640294353	0	31.8137264270886	0.0671220294991971	11.6298036467232	0.140536641761617	0.215174390326731	0.0659465542031447	0.00581584640294353
s__Selenomonas_sp_oral_taxon_920	8.073	227	7.89224725342112	0.203057539524767	0.00558602553008122	0	5.20419075710066	0	2.68805649632046	0.0481943282294155	0.101344199582625	0.0224946959623011	0.00558602553008122
s__Corynebacterium_SGB86804	0.853	24	0.202938560498464	0.0445960002672286	0.00517607399357739	0	0.170764974345382	0	0.0321735861530819	0	0.0445960002672286	0	0.00517607399357739
s__GGB3886_SGB5269	23.186	652	40.8442626831742	53.0575182489071	0.00502671824113201	0	3.87389396999376	22.5833124413044	14.387056271876	46.7106641797918	0	2.45489182287934	0.00502671824113201
s__Kingella_denitrificans	32.504	914	552.911331566572	19.2786415009042	0.00495121790982975	0	366.831891691369	66.5341834084161	119.545256466787	11.0453134359721	0	7.40149424331517	0.00495121790982975
s__Selenomonas_timonae	9.851	277	21.3864620097511	0.118277939457004	0.00484500211343545	0	15.1915132716633	0.0622362928563323	6.13271244523141	0.00971134302697738	0.0824003089411133	0	0.00484500211343545
s__Actinomyces_SGB17145	12.304	346	17.0523459735194	2.53949424983944	0.00419345395090803	0	10.6603384352545	5.87148216756759	0.520525370697226	2.49187872579946	0	0.0251834224845449	0.00419345395090803
s__Treponema_sp_OMZ_838	2.312	65	2.62664250395083	0.0166731015828814	0.00417674743734894	0	2.26657811098517	0.00364970761746399	0.356414685348196	0.00420824193163935	0	0.012464859651242	0.00417674743734894
s__Treponema_pectinovorum	3.45	97	0.453579690586907	0.00436571981787549	0.00377769380371242	0	0.348343570458838	0	0.105236120128069	0	0	0	0.00377769380371242
s__GGB4733_SGB6557	10.917	307	13.7314350762369	1.69619934718637	0.00374629836209987	0	5.952356457387	0.31599755409459	7.46308106475528	1.65335091578592	0	0.0353320940229447	0.00374629836209987
s__Candidatus_Saccharibacteria_unclassified_SGB95710	16.252	457	7.99425408607182	9.17082548854716	0.00314265082252942	0	0.959959308503651	2.08151471651857	4.95278006104961	8.3116235999516	0	0.0501655648819853	0.00314265082252942
s__Selenomonas_flueggei	13.869	390	45.7330275799793	6.16254049272581	0.0027364770850185	0	29.8965980236586	0.49316751841527	15.3432620379055	2.49560035200382	0.172876598854892	0.028467634328444	0.0027364770850185
s__Actinomyces_sp_Marseille_P3109	8.037	226	9.31668145317412	0.951340314420191	0.00241612161857489	0	6.00672925720086	0.207953208346638	3.10199898762662	0.642364382128106	0	0.285112553256452	0.00241612161857489
s__Selenomonas_SGB5900	12.767	359	16.5172606613486	16.8420422437322	0.00232837910035795	0	1.4661737782356	9.56972978379712	5.48135709931593	14.3606364595889	0	0.0539710700934953	0.00232837910035795
